파일명,도감번호,이름,학명,과,개화기_초안,희귀도_초안,상태
1846_큰뱀무.png,1846,큰뱀무,Geum aleppicum,Rosaceae,6~9월,흔함,미납품
1847_큰벼룩아재비.png,1847,큰벼룩아재비,Mitrasacme pygmaea,Loganiaceae,9~10월,보통,미납품
1848_큰별꽃.png,1848,큰별꽃,Stellaria bungeana,Caryophyllaceae,,귀함,미납품
1849_큰비비추.png,1849,큰비비추,Hosta sieboldiana,Liliaceae,,귀함,미납품
1850_큰비쑥.png,1850,큰비쑥,Artemisia fukudo,Asteraceae,,보통,미납품
1851_큰비짜루국화.png,1851,큰비짜루국화,Symphyotrichum expansum,Asteraceae,,보통,미납품
1852_큰산꿩의다리.png,1852,큰산꿩의다리,Thalictrum filamentosum,Ranunculaceae,6~9월,흔함,미납품
1853_큰산좁쌀풀.png,1853,큰산좁쌀풀,Euphrasia hirtella,Scrophulariaceae,,귀함,미납품
1854_큰석류풀.png,1854,큰석류풀,Mollugo verticillata,Molluginaceae,7~10월,보통,미납품
1855_큰수리취.png,1855,큰수리취,Synurus excelsus,Asteraceae,,보통,미납품
1856_큰애기나리.png,1856,큰애기나리,Disporum viridescens,Liliaceae,5~6월,흔함,미납품
1857_큰앵초.png,1857,큰앵초,Primula jesoana,Primulaceae,5~6월,흔함,미납품
1858_큰엉겅퀴.png,1858,큰엉겅퀴,Cirsium pendulum,Asteraceae,8~10월,흔함,미납품
1859_큰여우콩.png,1859,큰여우콩,Rhynchosia acuminatifolia,Fabaceae,6~10월,보통,미납품
1860_큰연영초.png,1860,큰연영초,Trillium tschonoskii,Liliaceae,4~5월,보통,미납품
1861_큰오이풀.png,1861,큰오이풀,Sanguisorba stipulata,Rosaceae,,귀함,미납품
1862_큰옥매듭풀.png,1862,큰옥매듭풀,Polygonum bellardii,Polygonaceae,,보통,미납품
1863_큰원추리.png,1863,큰원추리,Hemerocallis middendorffii,Liliaceae,6~8월,보통,미납품
1864_큰잎갈퀴.png,1864,큰잎갈퀴,Galium dahuricum,Rubiaceae,,보통,미납품
1865_큰잎냉이.png,1865,큰잎냉이,Erucastrum gallicum,Brassicaceae,,귀함,미납품
1866_큰잎다닥냉이.png,1866,큰잎다닥냉이,Lepidium draba,Brassicaceae,,귀함,미납품
1867_큰잎싸리.png,1867,큰잎싸리,Lespedeza davidii,Fabaceae,,보통,미납품
1868_큰장대.png,1868,큰장대,Clausia trichosepala,Brassicaceae,,귀함,미납품
1869_큰점나도나물.png,1869,큰점나도나물,Cerastium fischerianum,Caryophyllaceae,,보통,미납품
1870_큰제비고깔.png,1870,큰제비고깔,Delphinium maackianum,Ranunculaceae,8월,보통,미납품
1871_큰제비란.png,1871,큰제비란,Platanthera sachalinensis,Orchidaceae,,보통,미납품
1872_큰조롱.png,1872,큰조롱,Cynanchum wilfordii,Apocynaceae,6~9월,흔함,미납품
1873_큰졸방제비꽃.png,1873,큰졸방제비꽃,Viola kusanoana,Violaceae,,보통,미납품
1874_큰천남성.png,1874,큰천남성,Arisaema ringens,Araceae,4~7월,흔함,미납품
1875_큰키다닥냉이.png,1875,큰키다닥냉이,Lepidium latifolium,Brassicaceae,,귀함,미납품
1876_큰피막이.png,1876,큰피막이,Hydrocotyle ramiflora,Apiaceae,5~9월,흔함,미납품
1877_큰피막이풀.png,1877,큰피막이풀,Hydrocotyle javanica,Apiaceae,,귀함,미납품
1878_큰황새냉이.png,1878,큰황새냉이,Cardamine scutata,Brassicaceae,4~5월,흔함,미납품
1879_키버들.png,1879,키버들,Salix koriyanagi,Salicaceae,4~5월,흔함,미납품
1880_키큰꿩의비름.png,1880,키큰꿩의비름,Hylotelephium pallescens,Crassulaceae,,귀함,미납품
1881_키큰산국.png,1881,키큰산국,Leucanthemella linearis,Asteraceae,,보통,미납품
1882_타래난초.png,1882,타래난초,Spiranthes sinensis,Orchidaceae,7월,흔함,미납품
1883_탐라바위취.png,1883,탐라바위취,Saxifraga cortusifolia,Saxifragaceae,,귀함,미납품
1884_탐라현호색.png,1884,탐라현호색,Corydalis hallaisanensis,Fumariaceae,,귀함,미납품
1885_탑꽃.png,1885,탑꽃,Clinopodium multicaule,Lamiaceae,8~10월,흔함,미납품
1886_태백바람꽃.png,1886,태백바람꽃,Anemone pendulisepala,Ranunculaceae,,귀함,미납품
1887_태백제비꽃.png,1887,태백제비꽃,Viola albida,Violaceae,4~5월,흔함,미납품
1888_태산목.png,1888,태산목,Magnolia grandiflora,Magnoliaceae,,보통,미납품
1889_택사.png,1889,택사,Alisma canaliculatum,Alismataceae,,보통,미납품
1890_터리풀.png,1890,터리풀,Filipendula glaberrima,Rosaceae,4~8월,흔함,미납품
1891_털갈매나무.png,1891,털갈매나무,Rhamnus koraiensis,Rhamnaceae,5월,흔함,미납품
1892_털개구리미나리.png,1892,털개구리미나리,Ranunculus cantoniensis,Ranunculaceae,5~6월,흔함,미납품
1893_털개구리자리.png,1893,털개구리자리,Ranunculus sardous,Ranunculaceae,,귀함,미납품
1894_털개머루.png,1894,털개머루,Ampelopsis glandulosa,Vitaceae,5~9월,흔함,미납품
1895_털고로쇠나무.png,1895,털고로쇠나무,Acer pictum,Aceraceae,4~9월,흔함,미납품
1896_털괭이눈.png,1896,털괭이눈,Chrysosplenium pilosum,Saxifragaceae,3~5월,흔함,미납품
1897_털괴불나무.png,1897,털괴불나무,Lonicera subhispida,Caprifoliaceae,,보통,미납품
1898_털까마중.png,1898,털까마중,Solanum sarrachoides,Solanaceae,10월,보통,미납품
1899_털노박덩굴.png,1899,털노박덩굴,Celastrus stephanotiifolius,Celastraceae,,보통,미납품
1900_털다닥냉이.png,1900,털다닥냉이,Lepidium pinnatifidum,Brassicaceae,,귀함,미납품
1901_털댕강나무.png,1901,털댕강나무,Zabelia biflora,Caprifoliaceae,4~7월,흔함,미납품
1902_털도깨비바늘.png,1902,털도깨비바늘,Bidens biternata,Asteraceae,8~10월,보통,미납품
1903_털독말풀.png,1903,털독말풀,Datura innoxia,Solanaceae,,보통,미납품
1904_털마삭줄.png,1904,털마삭줄,Trachelospermum jasminoides,Apocynaceae,5~6월,보통,미납품
1905_털머위.png,1905,털머위,Farfugium japonicum,Asteraceae,9~11월,흔함,미납품
1906_털박쥐나물.png,1906,털박쥐나물,Parasenecio hastatus,Asteraceae,,보통,미납품
1907_털별꽃아재비.png,1907,털별꽃아재비,Galinsoga quadriradiata,Asteraceae,6~10월,흔함,미납품
1908_털복주머니란.png,1908,털복주머니란,Cypripedium guttatum,Orchidaceae,,귀함,미납품
1909_털부처꽃.png,1909,털부처꽃,Lythrum salicaria,Lythraceae,7~9월,흔함,미납품
1910_털쉽싸리.png,1910,털쉽싸리,Lycopus uniflorus,Lamiaceae,,보통,미납품
1911_털양지꽃.png,1911,털양지꽃,Potentilla squamosa,Rosaceae,4월,보통,미납품
1912_털여뀌.png,1912,털여뀌,Persicaria orientalis,Polygonaceae,6~9월,흔함,미납품
1913_털오갈피나무.png,1913,털오갈피나무,Eleutherococcus divaricatus,Araliaceae,,보통,미납품
1914_털이슬.png,1914,털이슬,Circaea mollis,Onagraceae,8~9월,흔함,미납품
1915_털장대.png,1915,털장대,Arabis hirsuta,Brassicaceae,5~6월,흔함,미납품
1916_털점나도나물.png,1916,털점나도나물,Cerastium pauciflorum,Caryophyllaceae,,보통,미납품
1917_털제비꽃.png,1917,털제비꽃,Viola phalacrocarpa,Violaceae,4월,흔함,미납품
1918_털조장나무.png,1918,털조장나무,Lindera sericea,Lauraceae,,보통,미납품
1919_털족제비싸리.png,1919,털족제비싸리,Amorpha canescens,Fabaceae,,귀함,미납품
1920_털중나리.png,1920,털중나리,Lilium amabile,Liliaceae,6~7월,흔함,미납품
1921_털향유.png,1921,털향유,Galeopsis bifida,Lamiaceae,,귀함,미납품
1922_토대황.png,1922,토대황,Rumex aquaticus,Polygonaceae,,귀함,미납품
1923_토란.png,1923,토란,Colocasia esculenta,Araceae,,귀함,미납품
1924_토마토.png,1924,토마토,Solanum lycopersicum,Solanaceae,10월,보통,미납품
1925_톱바위취.png,1925,톱바위취,Micranthes nelsoniana,Saxifragaceae,,보통,미납품
1926_톱풀.png,1926,톱풀,Achillea alpina,Asteraceae,6~9월,흔함,미납품
1927_통달목.png,1927,통달목,Tetrapanax papyrifer,Araliaceae,7월,보통,미납품
1928_통발.png,1928,통발,Utricularia japonica,Lentibulariaceae,1월,보통,미납품
1929_통영볼레나무.png,1929,통영볼레나무,Elaeagnus pungens,Elaeagnaceae,,귀함,미납품
1930_퉁둥굴레.png,1930,퉁둥굴레,Polygonatum inflatum,Liliaceae,5~6월,흔함,미납품
1931_파.png,1931,파,Allium fistulosum,Liliaceae,,보통,미납품
1932_파드득나물.png,1932,파드득나물,Cryptotaenia japonica,Apiaceae,5~10월,흔함,미납품
1933_파슬리.png,1933,파슬리,Petroselinum crispum,Apiaceae,,보통,미납품
1934_팔손이.png,1934,팔손이,Fatsia japonica,Araliaceae,,흔함,미납품
1935_팥.png,1935,팥,Vigna angularis,Fabaceae,8~9월,흔함,미납품
1936_팥꽃나무.png,1936,팥꽃나무,Wikstroemia genkwa,Thymelaeaceae,,보통,미납품
1937_패랭이아재비.png,1937,패랭이아재비,Petrorhagia nanteuilii,Caryophyllaceae,,귀함,미납품
1938_패모.png,1938,패모,Fritillaria usuriensis,Liliaceae,,귀함,미납품
1939_페루꽈리.png,1939,페루꽈리,Nicandra physalodes,Solanaceae,,귀함,미납품
1940_푸른가막살.png,1940,푸른가막살,Viburnum japonicum,Caprifoliaceae,,귀함,미납품
1941_푸른마.png,1941,푸른마,Dioscorea coreana,Dioscoreaceae,,보통,미납품
1942_푸른박새.png,1942,푸른박새,Veratrum dolichopetalum,Liliaceae,,보통,미납품
1943_푼지나무.png,1943,푼지나무,Celastrus flagellaris,Celastraceae,4~7월,흔함,미납품
1944_풀명자.png,1944,풀명자,Chaenomeles japonica,Rosaceae,,보통,미납품
1945_풀산딸나무.png,1945,풀산딸나무,Cornus canadensis,Cornaceae,,귀함,미납품
1946_풀솜나물.png,1946,풀솜나물,Euchiton japonicus,Asteraceae,4~7월,흔함,미납품
1947_풀솜대.png,1947,풀솜대,Maianthemum japonicum,Liliaceae,4~5월,흔함,미납품
1948_풀싸리.png,1948,풀싸리,Lespedeza thunbergii,Fabaceae,8~10월,흔함,미납품
1949_풀협죽도.png,1949,풀협죽도,Phlox paniculata,Polemoniaceae,,보통,미납품
1950_풍년화.png,1950,풍년화,Hamamelis japonica,Hamamelidaceae,,보통,미납품
1951_풍도둥굴레.png,1951,풍도둥굴레,Polygonatum odoratum,Liliaceae,4~6월,흔함,미납품
1952_풍선덩굴.png,1952,풍선덩굴,Cardiospermum halicacabum,Sapindaceae,,보통,미납품
1953_피나무.png,1953,피나무,Tilia amurensis,Tiliaceae,5~10월,흔함,미납품
1954_피나물.png,1954,피나물,Hylomecon vernalis,Papaveraceae,4~5월,흔함,미납품
1955_피막이.png,1955,피막이,Hydrocotyle sibthorpioides,Apiaceae,4~6월,보통,미납품
1956_피뿌리풀.png,1956,피뿌리풀,Stellera chamaejasme,Thymelaeaceae,,귀함,미납품
1957_하늘말나리.png,1957,하늘말나리,Lilium tsingtauense,Liliaceae,4~7월,흔함,미납품
1958_하늘바라기.png,1958,하늘바라기,Heliopsis helianthoides,Asteraceae,,귀함,미납품
1959_하늘산제비란.png,1959,하늘산제비란,Platanthera neglecta,Orchidaceae,5월,보통,미납품
1960_하늘타리.png,1960,하늘타리,Trichosanthes kirilowii,Cucurbitaceae,6~10월,흔함,미납품
1961_하수오.png,1961,하수오,Reynoutria multiflora,Polygonaceae,8~10월,흔함,미납품
1962_한계령풀.png,1962,한계령풀,Gymnospermium microrrhynchum,Berberidaceae,,보통,미납품
1963_한국앉은부채.png,1963,한국앉은부채,Symplocarpus koreanus,Araceae,,보통,미납품
1964_한라고들빼기.png,1964,한라고들빼기,Crepidiastrum hallaisanense,Asteraceae,,귀함,미납품
1965_한라부추.png,1965,한라부추,Allium taquetii,Liliaceae,,보통,미납품
1966_한라비비추.png,1966,한라비비추,Hosta venusta,Liliaceae,,보통,미납품
1967_한라새둥지란.png,1967,한라새둥지란,Neottia kiusiana,Orchidaceae,,귀함,미납품
1968_한라새우난초.png,1968,한라새우난초,Calanthe striata,Orchidaceae,4~5월,보통,미납품
1969_한라옥잠난초.png,1969,한라옥잠난초,Liparis auriculata,Orchidaceae,,귀함,미납품
1970_한라잠자리란.png,1970,한라잠자리란,Platanthera minor,Orchidaceae,,귀함,미납품
1971_한라천마.png,1971,한라천마,Gastrodia pubilabiata,Orchidaceae,,귀함,미납품
1972_한라투구꽃.png,1972,한라투구꽃,Aconitum quelpaertense,Ranunculaceae,,귀함,미납품
1973_한란.png,1973,한란,Cymbidium kanran,Orchidaceae,,귀함,미납품
1974_한련초.png,1974,한련초,Eclipta thermalis,Asteraceae,,흔함,미납품
1975_할미밀망.png,1975,할미밀망,Clematis trichotoma,Ranunculaceae,5~9월,흔함,미납품
1976_함경나비나물.png,1976,함경나비나물,Vicia ohwiana,Fabaceae,,보통,미납품
1977_함경딸기.png,1977,함경딸기,Rubus arcticus,Rosaceae,,귀함,미납품
1978_함박꽃나무.png,1978,함박꽃나무,Magnolia sieboldii,Magnoliaceae,5~7월,흔함,미납품
1979_함박이.png,1979,함박이,Stephania japonica,Menispermaceae,,보통,미납품
1980_해국.png,1980,해국,Aster spathulifolius,Asteraceae,8~11월,흔함,미납품
1981_해녀콩.png,1981,해녀콩,Canavalia lineata,Fabaceae,,보통,미납품
1982_해란초.png,1982,해란초,Linaria japonica,Scrophulariaceae,5~9월,보통,미납품
1983_해란초아재비.png,1983,해란초아재비,Kickxia elatine,Scrophulariaceae,,귀함,미납품
1984_해변노박덩굴.png,1984,해변노박덩굴,Celastrus punctatus,Celastraceae,,귀함,미납품
1985_해변싸리.png,1985,해변싸리,Lespedeza maritima,Fabaceae,9월,흔함,미납품
1986_해안선인장.png,1986,해안선인장,Opuntia stricta,Cactaceae,5~7월,보통,미납품
1987_향유.png,1987,향유,Elsholtzia ciliata,Lamiaceae,9~10월,흔함,미납품
1988_헐떡이풀.png,1988,헐떡이풀,Tiarella polyphylla,Saxifragaceae,,보통,미납품
1989_헛개나무.png,1989,헛개나무,Hovenia dulcis,Rhamnaceae,6~8월,흔함,미납품
1990_현삼.png,1990,현삼,Scrophularia buergeriana,Scrophulariaceae,,보통,미납품
1991_협죽도.png,1991,협죽도,Nerium oleander,Apocynaceae,,보통,미납품
1992_형개.png,1992,형개,Nepeta tenuifolia,Lamiaceae,,귀함,미납품
1993_호노루발.png,1993,호노루발,Pyrola dahurica,Pyrolaceae,,귀함,미납품
1994_호대황.png,1994,호대황,Rumex gmelinii,Polygonaceae,,귀함,미납품
1995_호랑가시나무.png,1995,호랑가시나무,Ilex cornuta,Aquifoliaceae,3~5월,흔함,미납품
1996_호랑버들.png,1996,호랑버들,Salix caprea,Salicaceae,4~5월,흔함,미납품
1997_호바늘꽃.png,1997,호바늘꽃,Epilobium amurense,Onagraceae,7~9월,보통,미납품
1998_호비수리.png,1998,호비수리,Lespedeza davurica,Fabaceae,8~9월,보통,미납품
1999_호산장구채.png,1999,호산장구채,Silene foliosa,Caryophyllaceae,,귀함,미납품
2000_호자나무.png,2000,호자나무,Damnacanthus indicus,Rubiaceae,,보통,미납품
2001_호자덩굴.png,2001,호자덩굴,Mitchella undulata,Rubiaceae,5~7월,보통,미납품
2002_호장근.png,2002,호장근,Reynoutria japonica,Polygonaceae,5~7월,흔함,미납품
2003_호제비꽃.png,2003,호제비꽃,Viola philippica,Violaceae,4월,흔함,미납품
2004_혹난초.png,2004,혹난초,Bulbophyllum inconspicuum,Orchidaceae,,귀함,미납품
2005_홀꽃노루발.png,2005,홀꽃노루발,Moneses uniflora,Pyrolaceae,,귀함,미납품
2006_홀아비꽃대.png,2006,홀아비꽃대,Chloranthus quadrifolius,Chloranthaceae,,귀함,미납품
2007_홀아비바람꽃.png,2007,홀아비바람꽃,Anemone koraiensis,Ranunculaceae,4~5월,흔함,미납품
2008_홍괴불나무.png,2008,홍괴불나무,Lonicera maximowiczii,Caprifoliaceae,,보통,미납품
2009_홍노도라지.png,2009,홍노도라지,Peracarpa carnosa,Campanulaceae,,보통,미납품
2010_홍도까치수염.png,2010,홍도까치수염,Lysimachia pentapetala,Primulaceae,,보통,미납품
2011_홍도서덜취.png,2011,홍도서덜취,Saussurea polylepis,Asteraceae,,귀함,미납품
2012_화살곰취.png,2012,화살곰취,Ligularia jamesii,Asteraceae,,귀함,미납품
2013_화살나무.png,2013,화살나무,Euonymus alatus,Celastraceae,4~6월,흔함,미납품
2014_화엄제비꽃.png,2014,화엄제비꽃,Viola ibukiana,Violaceae,,귀함,미납품
2015_활나물.png,2015,활나물,Crotalaria sessiliflora,Fabaceae,8~9월,흔함,미납품
2016_활량나물.png,2016,활량나물,Lathyrus davidii,Fabaceae,6~8월,흔함,미납품
2017_황금.png,2017,황금,Scutellaria baicalensis,Lamiaceae,,보통,미납품
2018_황단나무.png,2018,황단나무,Dalbergia hupeana,Fabaceae,,귀함,미납품
2019_황벽나무.png,2019,황벽나무,Phellodendron amurense,Rutaceae,5~9월,흔함,미납품
2020_황새냉이.png,2020,황새냉이,Cardamine flexuosa,Brassicaceae,4~5월,흔함,미납품
2021_황새승마.png,2021,황새승마,Actaea cimicifuga,Ranunculaceae,,보통,미납품
2022_황종용.png,2022,황종용,Orobanche pycnostachya,Orobanchaceae,,귀함,미납품
2023_황해쑥.png,2023,황해쑥,Artemisia argyi,Asteraceae,,보통,미납품
2024_회나무.png,2024,회나무,Euonymus sachalinensis,Celastraceae,5~7월,흔함,미납품
2025_회령바늘꽃.png,2025,회령바늘꽃,Epilobium fastigiato-ramosum,Onagraceae,,귀함,미납품
2026_회리바람꽃.png,2026,회리바람꽃,Anemone reflexa,Ranunculaceae,4~5월,흔함,미납품
2027_회향.png,2027,회향,Foeniculum vulgare,Apiaceae,,보통,미납품
2028_후미푸사선인장.png,2028,후미푸사선인장,Opuntia humifusa,Cactaceae,,귀함,미납품
2029_후박나무.png,2029,후박나무,Machilus thunbergii,Lauraceae,4~7월,흔함,미납품
2030_후추등.png,2030,후추등,Piper kadsura,Piperaceae,4~7월,보통,미납품
2031_흑난초.png,2031,흑난초,Liparis nervosa,Orchidaceae,,귀함,미납품
2032_흑산도비비추.png,2032,흑산도비비추,Hosta yingeri,Liliaceae,,보통,미납품
2033_흑오미자.png,2033,흑오미자,Schisandra repanda,Schisandraceae,,보통,미납품
2034_흰갈퀴.png,2034,흰갈퀴,Galium tokyoense,Rubiaceae,5~6월,보통,미납품
2035_흰괴불나무.png,2035,흰괴불나무,Lonicera tatarinowii,Caprifoliaceae,,보통,미납품
2036_흰꽃나도사프란.png,2036,흰꽃나도사프란,Zephyranthes candida,Amaryllidaceae,,보통,미납품
2037_흰꽃물고추나물.png,2037,흰꽃물고추나물,Triadenum breviflorum,Clusiaceae,,귀함,미납품
2038_흰독말풀.png,2038,흰독말풀,Datura wrightii,Solanaceae,,귀함,미납품
2039_흰말채나무.png,2039,흰말채나무,Cornus alba,Cornaceae,5~6월,보통,미납품
2040_흰민들레.png,2040,흰민들레,Taraxacum coreanum,Asteraceae,4~5월,흔함,미납품
2041_흰바위취.png,2041,흰바위취,Micranthes manchuriensis,Saxifragaceae,6~8월,보통,미납품
2042_흰범꼬리.png,2042,흰범꼬리,Bistorta incana,Polygonaceae,,보통,미납품
2043_흰뿌리제비꽃.png,2043,흰뿌리제비꽃,Viola prionantha,Violaceae,,귀함,미납품
2044_흰쑥.png,2044,흰쑥,Artemisia stelleriana,Asteraceae,,귀함,미납품
